open_palm,0.0,0.0,0.0,-0.13030223548412323,-0.05460365116596222,-0.04764367267489433,-0.2374943494796753,-0.17219308018684387,-0.07004342973232269,-0.3039724826812744,-0.28265127539634705,-0.08960669487714767,-0.3641810417175293,-0.37106192111968994,-0.10691705346107483,-0.1520490199327469,-0.4464989900588989,-0.012076323851943016,-0.18729540705680847,-0.60893714427948,-0.03691067919135094,-0.2024174928665161,-0.7046480774879456,-0.0652950257062912,-0.21102914214134216,-0.7941229343414307,-0.08958213776350021,-0.07296396791934967,-0.4794820547103882,-0.01798797957599163,-0.0943489670753479,-0.6684681177139282,-0.03436777740716934,-0.10357671231031418,-0.7831540107727051,-0.05698473006486893,-0.11028669029474258,-0.8807125687599182,-0.07788148522377014,0.0018447913462296128,-0.4676533341407776,-0.033839840441942215,-0.009501524269580841,-0.6400411128997803,-0.05541561171412468,-0.01919548399746418,-0.7439622282981873,-0.07367067039012909,-0.03249571844935417,-0.836938738822937,-0.09148575365543365,0.07896150648593903,-0.4227849841117859,-0.055941447615623474,0.09437962621450424,-0.5447988510131836,-0.07853104919195175,0.09724180400371552,-0.6229876279830933,-0.0894048735499382,0.09230954945087433,-0.7002987265586853,-0.09974565356969833
open_palm,0.0,0.0,0.0,-0.13046839833259583,-0.05507367104291916,-0.04774745553731918,-0.2376002073287964,-0.1720777302980423,-0.07043780386447906,-0.30411118268966675,-0.28214481472969055,-0.09027958661317825,-0.36457809805870056,-0.37109434604644775,-0.10788396745920181,-0.1524457037448883,-0.44707730412483215,-0.012303679250180721,-0.18819543719291687,-0.6095643639564514,-0.03723394498229027,-0.20365726947784424,-0.7052427530288696,-0.06578106433153152,-0.21254335343837738,-0.7949113249778748,-0.09022591263055801,-0.07323981821537018,-0.4799381196498871,-0.018326906487345695,-0.09493691474199295,-0.6685779690742493,-0.034789685159921646,-0.10409034043550491,-0.7831433415412903,-0.057615213096141815,-0.11072264611721039,-0.8808263540267944,-0.0787254050374031,0.0017103011487051845,-0.46785521507263184,-0.03428321331739426,-0.009930922649800777,-0.6403201818466187,-0.05590738728642464,-0.01968800276517868,-0.7443690299987793,-0.07425769418478012,-0.03301898390054703,-0.8378265500068665,-0.09221506118774414,0.07886641472578049,-0.422800213098526,-0.056485965847969055,0.09376709163188934,-0.5451545715332031,-0.07919640839099884,0.09640220552682877,-0.6235527992248535,-0.09012404084205627,0.09137876331806183,-0.7012425661087036,-0.10052518546581268
open_palm,0.0,0.0,0.0,-0.1302468478679657,-0.054748836904764175,-0.04722660779953003,-0.23732921481132507,-0.17246951162815094,-0.06956033408641815,-0.3036787807941437,-0.28223344683647156,-0.0891396552324295,-0.3639827370643616,-0.36948540806770325,-0.10663606971502304,-0.15176604688167572,-0.44715291261672974,-0.012144381180405617,-0.18732641637325287,-0.6094216704368591,-0.0370362214744091,-0.20250102877616882,-0.7050166726112366,-0.06559556722640991,-0.21116463840007782,-0.7946632504463196,-0.09008178114891052,-0.07267456501722336,-0.4795708656311035,-0.018415214493870735,-0.09405171126127243,-0.6684783697128296,-0.03489905968308449,-0.10325179994106293,-0.7830858826637268,-0.05782909691333771,-0.11007115244865417,-0.8809471130371094,-0.079029880464077,0.002108935732394457,-0.4671695828437805,-0.03454634174704552,-0.009317884221673012,-0.6397519111633301,-0.05624295398592949,-0.019093235954642296,-0.7437889575958252,-0.07474416494369507,-0.032545771449804306,-0.8373679518699646,-0.0928250327706337,0.07901150733232498,-0.42181381583213806,-0.05687176063656807,0.09418173879384995,-0.5441654920578003,-0.07962857931852341,0.09705717116594315,-0.6225724220275879,-0.09065713733434677,0.09218315035104752,-0.7004902958869934,-0.10119236260652542
open_palm,0.0,0.0,0.0,-0.13012725114822388,-0.05504376068711281,-0.04738033935427666,-0.23730260133743286,-0.1723150908946991,-0.06989748030900955,-0.30412232875823975,-0.2819342315196991,-0.08958175778388977,-0.36444318294525146,-0.3702216148376465,-0.10707028210163116,-0.15231385827064514,-0.44715481996536255,-0.01234398316591978,-0.18785779178142548,-0.6096025109291077,-0.03718879073858261,-0.20301850140094757,-0.7051008343696594,-0.06563565880060196,-0.21168303489685059,-0.7945935130119324,-0.09005440026521683,-0.07312092185020447,-0.47978025674819946,-0.018433809280395508,-0.09453622996807098,-0.6686068773269653,-0.034888941794633865,-0.10352086275815964,-0.7829867005348206,-0.05773066356778145,-0.11024194955825806,-0.8805888295173645,-0.07887928932905197,0.0017935993382707238,-0.4675388038158417,-0.03438707813620567,-0.009880202822387218,-0.6400271654129028,-0.056156959384679794,-0.01968296431005001,-0.7440933585166931,-0.07474348694086075,-0.03332481533288956,-0.8375855684280396,-0.0928727462887764,0.07897835224866867,-0.4223363697528839,-0.05651310086250305,0.0943792387843132,-0.5446181893348694,-0.07949896901845932,0.09718022495508194,-0.6230369210243225,-0.09073959290981293,0.09200789034366608,-0.700901210308075,-0.10137547552585602
open_palm,0.0,0.0,0.0,-0.1303507536649704,-0.05471230298280716,-0.04743065685033798,-0.23739096522331238,-0.17248712480068207,-0.06986532360315323,-0.30374962091445923,-0.2827404737472534,-0.08948613703250885,-0.364181786775589,-0.3708146810531616,-0.10691336542367935,-0.15231098234653473,-0.4471856653690338,-0.011854603886604309,-0.18778081238269806,-0.609434962272644,-0.036384474486112595,-0.20306693017482758,-0.7048630118370056,-0.06469716876745224,-0.21182949841022491,-0.7944509983062744,-0.0890689268708229,-0.07314717769622803,-0.4798542857170105,-0.018052054569125175,-0.0943189486861229,-0.6687337756156921,-0.03412546589970589,-0.10328026115894318,-0.7833759188652039,-0.0567268505692482,-0.10989624261856079,-0.8809177279472351,-0.0777260884642601,0.0017550189513713121,-0.46757835149765015,-0.03417375683784485,-0.00966215506196022,-0.6401597261428833,-0.05554360896348953,-0.019513767212629318,-0.7442241311073303,-0.07382700592279434,-0.0331067331135273,-0.8378725647926331,-0.0918174609541893,0.07893198728561401,-0.4223625063896179,-0.05653346702456474,0.09401100128889084,-0.5447925329208374,-0.07903926074504852,0.09685012698173523,-0.623123288154602,-0.08992807567119598,0.09188227355480194,-0.7009546756744385,-0.10040221363306046
open_palm,0.0,0.0,0.0,-0.13018818199634552,-0.05485522374510765,-0.04704654961824417,-0.23714639246463776,-0.1723172664642334,-0.0694083720445633,-0.30368563532829285,-0.2820933163166046,-0.08905528485774994,-0.3646061420440674,-0.3691157400608063,-0.10660826414823532,-0.15189121663570404,-0.44748109579086304,-0.011647699400782585,-0.187208354473114,-0.6093120574951172,-0.036229804158210754,-0.20238877832889557,-0.7046890258789062,-0.0646708607673645,-0.21111281216144562,-0.7943655848503113,-0.08917730301618576,-0.07288742810487747,-0.47986236214637756,-0.0179410669952631,-0.09431391209363937,-0.6684446930885315,-0.03412177786231041,-0.10341885685920715,-0.7827404737472534,-0.05687021464109421,-0.11014991998672485,-0.8806193470954895,-0.07802306860685349,0.001987809780985117,-0.4673369824886322,-0.034099169075489044,-0.009884790517389774,-0.6395744681358337,-0.055626507848501205,-0.020142072811722755,-0.7435547113418579,-0.07408986240625381,-0.033981893211603165,-0.8372695446014404,-0.09221315383911133,0.07915563881397247,-0.42179420590400696,-0.05644221976399422,0.09428907185792923,-0.5441130995750427,-0.07914669811725616,0.09706605970859528,-0.6224914789199829,-0.09021197259426117,0.09212155640125275,-0.7004690766334534,-0.10081131756305695
open_palm,0.0,0.0,0.0,-0.13057029247283936,-0.05373682826757431,-0.04774816334247589,-0.238054558634758,-0.17074225842952728,-0.07027850300073624,-0.30476126074790955,-0.2809348404407501,-0.08992985635995865,-0.36533454060554504,-0.3691767454147339,-0.10732799023389816,-0.1522073745727539,-0.4472133219242096,-0.011726190336048603,-0.18764758110046387,-0.6091153621673584,-0.03591422364115715,-0.20308852195739746,-0.704563319683075,-0.06412553787231445,-0.21212883293628693,-0.7942481637001038,-0.08845441043376923,-0.0733802393078804,-0.4796459376811981,-0.017635835334658623,-0.09511882811784744,-0.6681040525436401,-0.03322147578001022,-0.10433243215084076,-0.7828159332275391,-0.055446330457925797,-0.11104968190193176,-0.8806048035621643,-0.07623545825481415,0.0013668689643964171,-0.4671972990036011,-0.03352723643183708,-0.010715952143073082,-0.6387673616409302,-0.054331280291080475,-0.02101997844874859,-0.7428382039070129,-0.07232487201690674,-0.03483256325125694,-0.836778461933136,-0.09021300822496414,0.07855041325092316,-0.42190665006637573,-0.055744316428899765,0.09333458542823792,-0.5443850159645081,-0.0777817890048027,0.09619858860969543,-0.6224568486213684,-0.08841373771429062,0.09151069074869156,-0.7000466585159302,-0.09874541312456131
open_palm,0.0,0.0,0.0,-0.13044066727161407,-0.05496195703744888,-0.046765442937612534,-0.23782479763031006,-0.1713171899318695,-0.06896985322237015,-0.30435189604759216,-0.2811896800994873,-0.08852293342351913,-0.3644581735134125,-0.369527667760849,-0.10591984540224075,-0.15167035162448883,-0.44719499349594116,-0.01090157125145197,-0.1871524602174759,-0.6090091466903687,-0.03506205976009369,-0.20272928476333618,-0.7045983672142029,-0.06325266510248184,-0.21189911663532257,-0.7943402528762817,-0.08754010498523712,-0.07285931706428528,-0.47959405183792114,-0.017441648989915848,-0.09478162974119186,-0.6683391332626343,-0.033088330179452896,-0.10387945920228958,-0.7833259105682373,-0.055446017533540726,-0.110397569835186,-0.8812833428382874,-0.07629436254501343,0.0018072589300572872,-0.46727797389030457,-0.03388600796461105,-0.010645359754562378,-0.6391355991363525,-0.05474464222788811,-0.021001115441322327,-0.7435688376426697,-0.07277817279100418,-0.03470585122704506,-0.837703287601471,-0.09066947549581528,0.07887860387563705,-0.4221949577331543,-0.0565582737326622,0.09317050874233246,-0.5449104309082031,-0.07843416929244995,0.09610388427972794,-0.6234006881713867,-0.08884265273809433,0.09181719273328781,-0.7012954354286194,-0.099033884704113
open_palm,0.0,0.0,0.0,-0.13068342208862305,-0.054706089198589325,-0.0463104322552681,-0.2391808182001114,-0.17118316888809204,-0.0681486427783966,-0.3061106204986572,-0.28095486760139465,-0.08736790716648102,-0.3663013279438019,-0.3683903217315674,-0.10447067022323608,-0.1537746638059616,-0.4472739100456238,-0.01041323784738779,-0.1891653835773468,-0.6088694930076599,-0.03434920310974121,-0.20466792583465576,-0.7045910358428955,-0.062498245388269424,-0.21394070982933044,-0.7943091988563538,-0.08688760548830032,-0.07478019595146179,-0.4800278842449188,-0.017107147723436356,-0.09647288173437119,-0.6682319045066833,-0.03278849646449089,-0.10540032386779785,-0.7830249071121216,-0.055363718420267105,-0.11204932630062103,-0.8812309503555298,-0.07640676200389862,-1.2811002306989394e-05,-0.46771174669265747,-0.03365075960755348,-0.012298379093408585,-0.6394777297973633,-0.05489017441868782,-0.022652139887213707,-0.7437233924865723,-0.07338026165962219,-0.036793746054172516,-0.837748110294342,-0.09153584390878677,0.07729463279247284,-0.42250922322273254,-0.05631250515580177,0.09192049503326416,-0.5450942516326904,-0.07871618866920471,0.09469196945428848,-0.6235263347625732,-0.08956184983253479,0.0897725448012352,-0.7015414237976074,-0.10002648085355759
open_palm,0.0,0.0,0.0,-0.13137675821781158,-0.05555193871259689,-0.04598723724484444,-0.23887541890144348,-0.17303124070167542,-0.06757555902004242,-0.30473780632019043,-0.28306764364242554,-0.08671271055936813,-0.3649219870567322,-0.3705694079399109,-0.1038084626197815,-0.15386158227920532,-0.44706350564956665,-0.009924766607582569,-0.18958748877048492,-0.6084803938865662,-0.0343598872423172,-0.20525327324867249,-0.7038634419441223,-0.0627913549542427,-0.21454624831676483,-0.7935233116149902,-0.08726949989795685,-0.0749160572886467,-0.4799851179122925,-0.016904523596167564,-0.09671539068222046,-0.6687229871749878,-0.0331997312605381,-0.10579907894134521,-0.783748984336853,-0.0562654472887516,-0.11235911399126053,-0.8822535276412964,-0.07751920819282532,-0.00016012026753742248,-0.46789559721946716,-0.03374277427792549,-0.012804403901100159,-0.6400408148765564,-0.055520135909318924,-0.023172855377197266,-0.7442607283592224,-0.07432789355516434,-0.0368853397667408,-0.8383089900016785,-0.09256823360919952,0.07699276506900787,-0.422954261302948,-0.056644149124622345,0.09137924015522003,-0.5455778241157532,-0.07939925044775009,0.09426131099462509,-0.6243590116500854,-0.09041421860456467,0.08989805728197098,-0.7029440402984619,-0.10093357414007187
